Cycle,A17,A18,A19,A20,A21,A22,A23,A24,B17,B18,B19,B20,B21,B22,B23,B24,C17,C18,C19,C20,C21,C22,C23,C24,D17,D18,D19,D20,D21,D22,D23,D24,E17,E18,E19,E20,E21,E22,E23,E24,F17,F18,F19,F20,F21,F22,F23,F24,G17,G18,G19,G20,G21,G22,G23,G24,H17,H18,H19,H20,H21,H22,H23,H24,I17,I18,I19,I20,I21,I22,I23,I24,J17,J18,J19,J20,J21,J22,J23,J24,K17,K18,K19,K20,K21,K22,K23,L17,L18,L19,L20,L21,L22,L23,M17,M18,M19,M20,M21,M22,M23,N17,N18,N19,N20,N21,N22,N23,O17,O18,O19,O20,O21,O22,O23,O24,P17,P18,P19,P20,P21,P22,P23,P24
11,-3.86643329868321,-4.0202216382736,-7.02101796379975,-7.72883154200645,0.164032726383084,-2.32058189152258,-0.822556943393465,2.82659076589198,-7.37930091414455,-6.86532249630136,-6.77748160512829,-1.2042152373383,-3.10149717179183,0.780863195811889,3.37304666275941,-4.046016507074,-4.96457637238473,-6.9265428161134,-6.23358519830617,-5.36095987862564,-8.92371828158412,-1.28787296004066,-1.58474649088566,3.04573775628796,-3.41187629139813,-4.37956276847945,-5.22893811146241,-2.06281015470722,0.332702185993639,3.38347172509657,-2.22038492664751,0.328213887578386,-7.93020767645703,-7.041826146532,-5.60997570709696,-6.48399759758559,-3.77129691018217,0.440515417615643,0.640179647538844,0.419883415491313,-3.85188816165919,-10.2623988585819,-0.133242219831573,-7.71985024961987,-4.02399383256034,-1.44476357603207,0.330088578812138,-2.46345744409655,-4.49525519248664,-7.37648951088249,-6.17537452134638,-8.59381819282771,-0.0201119318253404,0.908272713394581,4.74846802529146,-1.66397489191877,0.509935232430962,-10.1327175416568,-5.31271755712305,-3.46141038513815,1.40975354790589,2.61115738923445,-0.357685552696239,-0.795952658112128,-8.30148660039822,-1.7868301016324,0.702049794635059,-0.064400476809169,-2.30434259920048,-2.54167604566055,-0.214506899886146,7.482457542872,-4.99610625853666,-3.65423779255934,-5.71698134659482,-2.06797205448811,-3.75371614402411,1.12106439894842,-1.04041471546361,90.991796660589,-3.6005547275513,-4.42640379573413,-5.32932266160833,-10.1774088021566,-1.78439919594939,2.58957581669256,-1.87543108022874,-4.43632346764844,-3.86730371616568,-2.18882945279483,-2.54496654241848,-0.71669244872237,1.75717035942716,-2.39192042936475,-5.42443170153274,-6.61827068585171,-4.36744059357443,-18.3875396352264,-1.40397719641078,-2.61489624053775,1.4946698395629,1.35873062014707,-14.7334259489735,-7.09376752345133,-2.75543702560844,-4.08541662070775,-3.5652902862189,-0.886888832987097,-21.0051834668211,-9.48529688375402,-6.82017881616684,-9.8388832661517,-0.256266000378673,-2.13010097686356,-3.20894955105177,-2.80974992403117,-7.4992955707221,-6.00670937281893,-5.07095528083482,-9.3400836687747,1.71783423798342,-3.71105904358683,3.80357802256776,3.04627933744223
12,-4.78400407559411,-4.45528876214894,-13.0624396428407,-7.55398841574561,0.696904241248831,2.84174950139413,1.77334077113846,-3.13410495187509,-4.38474348557293,-6.49871036989407,-4.08439296007646,-2.85336296443393,0.709349805788861,-0.876144403251601,-0.498923748746165,1.81825052733484,-5.31323781757965,-6.83877773907807,-8.19180456482491,-7.29423271709493,-10.2228945931079,-2.73053996086173,0.69718215606963,-0.493308322938901,-6.52724699989312,-8.43505415718846,-8.81348563846132,1.43678176276944,-3.62052705345513,2.39860184644158,-2.66111593401683,-0.685925568402126,-5.3445943073807,-7.90458495969051,-4.04283021491528,-4.97768099550149,-2.5853054516997,-0.178997401457764,-2.47055682327118,0.0939251991294441,-2.50138456890409,-5.2489833062873,-4.74152482738464,-16.1729746326409,-4.33657133478846,-0.263512744182663,-2.44490679184992,-2.12270631569936,-1.6773222889592,-2.61719608374551,-5.32664820150012,-3.39318597521014,-2.32316206518681,1.8864090292609,-0.291862034835503,3.69677549256721,-0.974543178580916,-7.01123786509606,-2.2079887736013,-1.10608499911496,1.44809860105761,1.1968003612742,-2.18791327558029,0.261723075599093,-4.50456400016856,1.47743125471561,-9.97360719519475,-7.89449300566821,-1.51408414666048,-2.90581457607232,-1.30089520028832,4.86847922425295,-2.84551880528716,-4.62105090591422,-3.61205061855526,-9.7285175543866,6.32103193039666,0.673650095273388,-0.0698743074685808,88.4678910391681,-5.31102112656708,-6.53017022401627,-2.61490979636801,-2.37071838094789,2.63397830382837,5.87827119273288,3.50619261978591,-5.00652026731041,-3.33447872525585,-4.53488276768076,-2.34464381774706,0.0105327023402424,2.25887276284129,-1.99688022930241,-3.65181821245824,-5.36041105880622,-3.36051113499661,-14.8774979957552,4.1439880551311,-4.1839241722837,-2.02824663460342,-17.4240926770417,-7.36959930003832,-8.47778514900438,-0.117803534477389,-1.78505929604671,0.00103116541686177,-0.868225384596826,-20.7780482530611,-7.85813051153445,-8.82190817210039,-7.43723189321554,4.69966929869361,-1.34156439065509,-0.489779401663327,-7.29994058015791,-5.18433038284957,-7.32513531218819,-3.55194572819028,-10.6640225954243,3.6607816476976,-0.794447717549701,-0.705777192884852,3.38847418111072
13,-5.38484134254395,-7.55474561353867,-8.54321029174207,-5.26102486203854,-3.56212539435592,2.90754767176031,-3.06904533047145,0.170900510494448,-5.19577471811044,-9.61788313519673,-6.76689082372741,-3.4955750591912,1.10988224441371,-4.00046406640968,2.40365032798218,-0.113547666327577,-1.76482137222774,-6.76593070086119,-1.48469297263273,0.444845614298629,-6.30324362450983,0.498713320604566,-0.0573515581650099,-4.10880666906769,-5.48908556538072,-1.71266002216134,-6.39963748567789,0.524384271383497,-3.80033398989417,-0.946055168582006,1.06562687052474,-4.62679807503446,-4.06188762536749,-9.41238516256453,-7.19413876308909,-3.96621836037775,-6.19702197581501,1.4253729695165,1.05848946242622,2.88888823987372,-2.23214424803064,-12.5108017692173,-4.33408021310333,-16.6513396049118,-2.41056959091657,-4.03936847119303,2.24517951883126,2.87594551525763,-4.37451570085068,-7.15707681728236,-3.13431140491184,-6.21465436007702,3.15070630208038,1.20392712098601,-1.84894299098005,-7.78052884901217,-0.136203277873392,-5.0608753000156,0.688047573560652,-6.98246846421353,1.92956178278109,-1.61896881118673,-0.451508622863912,0.169355308010836,1.19563126167486,-2.55006073915001,-2.05655448200332,-4.1234501770532,3.67030971908707,-6.0287915460267,-0.571442371964622,5.19761464231487,1.98106437421393,-2.62805162071982,-1.83759560079397,-4.01946405070703,-0.768096848946243,-2.31678645473357,4.0495393461747,98.2316806602494,0.43405875874123,-2.17161619586022,-0.693483071481296,-4.73831330568919,-0.207683960094528,-3.89495263988329,1.39434434319537,3.10523977230105,-4.7594670558201,-1.26461166095305,-2.57594755154969,2.2949236004506,1.77819565385016,0.522742392636701,-4.80917760340162,-6.17085846900954,-2.20553100263442,-12.0020556996328,-1.72017785353137,-0.167298691954784,-1.95205813409348,-18.7786454488564,-1.79278684679457,-1.59933113265561,-0.881695703308651,-0.137642997985949,-2.47674291745761,6.64426817695949,-20.0973657111172,-6.66793304697012,-6.14483888059249,-4.84133929464451,-3.13982972500253,0.376414598230895,2.71943052672668,0.328549573136115,-0.78459894011803,-8.11046902249655,-2.45850845572477,-8.69579544891758,-2.84864854095667,-0.160186223637083,-0.7115112660872,-5.61015878852004
14,-5.67670049395656,-3.14608465211131,-5.46264997121807,-6.88413765611767,-8.14119382802801,3.53676969722801,-3.36807757612587,4.46949232273755,-3.67915608406383,-6.70496593776443,2.57151555359951,4.45468266650141,-2.819297714188,3.95418800612651,0.321057922611544,-1.38910915606766,-11.2807916715537,-1.49975202063888,-2.90011202421601,-4.32301581916272,-4.09403441152654,1.53134886400903,2.51641239091077,8.52142125562159,-1.91817584406317,-5.82266556533432,-2.37186502776285,3.22755708403292,-2.02611912589691,-2.08992024994814,0.335150525093923,5.70823607401599,-2.47391007114084,-4.39731999478363,-5.69576538704041,-2.83803730471982,1.82687944872941,-1.53201603575326,0.0184550588314778,0.687240567317076,-1.31844160302944,-7.18409165444655,-1.68782191753144,-10.1780375359158,1.39579201881315,2.23406088363299,-3.69000716153141,-3.48116701959589,0.00733772971670987,-7.05327212749307,-2.95984237338871,-3.98830890713998,-0.0810564201397028,-0.470117852739804,-0.613405392758978,-4.13175738978362,-3.31559757209561,-5.29196818684568,-4.33957677705621,-1.18787633568081,-4.88641027913263,1.36812561472107,-1.39522570628924,-8.22721008103144,-4.41318738150903,-1.14003565137955,-0.829270432162502,-0.517289133573286,0.241728835095728,3.09461123692608,0.2137168351951,3.64183061987978,-5.64184737646701,-0.344837800093956,-1.34757014126035,-5.98006159451415,-2.08267180727489,0.187832063594215,-1.00538076079738,102.673524514586,-3.03211116725606,-2.32580822298951,-3.00744497350524,-3.31452433990216,-4.70917196502114,-1.7155902717609,-2.17673522932182,-1.68022396665629,-3.48751805135817,0.310439286743076,-6.62888944851102,2.39252582049539,-3.55716580088892,2.74201713314551,-3.06528771952981,-3.11379869687107,-7.49977169725162,-5.14326794626277,-0.038633628417756,2.99306749495872,1.02061907065399,-14.9851398427713,-5.84921886401435,-7.72972072917355,-0.661363665344652,-1.02866598110359,4.64184436473124,-0.937795118490158,-17.9510170690951,-5.7495954150877,-7.01034013748995,-6.28860316112923,1.44470346595108,1.04061298080524,-0.422158649260382,0.0614524757265826,-3.72903763541854,-2.99654476533397,-2.40360675125885,-4.78140618471753,-0.484922738153728,0.055354712668759,0.867976859283317,0.446588257648273
15,-7.97844255396058,0.789356809336823,-10.751584125082,-6.47080296285094,0.679404660953423,0.45774939301873,-2.38162982076619,-4.99896580449922,1.65940364376456,-6.11309486845266,-2.22817589880151,3.0095185069772,-3.84326936751995,2.73053031503878,0.108158898825423,-2.37701377433996,-6.22302249199129,-5.34640070084924,-0.984402016566946,1.54421302607261,-3.88456989480392,2.74942716407531,2.4381043045787,2.35261524258112,1.37946596736901,-0.879439352290774,-0.236174919830773,2.71355961566451,5.71448487339421,-1.19674924154742,-1.0553043754494,1.74048596841521,-2.1005281277512,-4.85930153829304,4.93926716293981,-5.35963582918703,-0.16666802103191,-3.27157306405024,-2.52478286744554,0.412737378022484,2.12024033180433,-4.49323538902991,-2.10306623132965,-3.54837251061781,-3.75979366015872,2.22512381510023,-0.65946556806648,-1.46728411792856,3.65856325510549,-4.06281700553927,2.09998056467248,1.74571715141883,-2.2930052431484,-1.15841391793083,2.70640944069919,-2.11101910256184,-1.52125426173279,-2.24839376519594,-1.94556883803625,-2.56214293000403,3.45916892749665,-4.12776140320148,2.70007891892328,-0.712255627069226,2.37516605715155,0.296111935204863,-7.03837383402288,-2.8929398679411,-0.532494492608294,-1.73569978206842,1.78869804605165,7.47607039614968,-2.11191735894045,-0.967234489402017,-1.703696306251,2.18943515212413,-0.42568561710641,-4.42478094175522,0.373027703384196,107.819937366838,-0.223125653909392,-2.54921137684778,-3.96172958010948,-3.43666617605822,5.64948755273144,-0.131967684085339,2.00465932441966,-4.1983879231484,0.913982894733181,-0.78406101204564,-5.50557115503671,2.85397026705778,-0.369176041820538,3.15210231212996,-1.62606095896808,0.0068494062074933,-0.0835241575628061,-0.554676126197592,0.00385664419763998,-1.38517636829556,-0.0312811844078169,-10.4552483597199,-5.82053334024431,-3.99901599747636,-1.4326695152522,1.40698699647282,4.8448707115258,-2.87685494020116,-13.7532176195073,-4.74481814284172,-4.92662460624206,-6.40218722447025,0.678088523876795,3.4078771013701,0.129517980018136,2.43092589719754,0.738452674607288,-0.217396261332397,-1.36323571313869,-3.46048029736903,0.366647887574345,1.27487615585915,-2.3080150770711,-0.705197694790513
16,2.19384435382563,-6.26752167121049,-3.86461362258342,2.02021912775399,-8.19338954305385,3.85443723317076,-6.82174174005922,4.63891062908397,0.343389854143425,-2.85127004509013,-1.90648008535891,3.72246568125047,-1.46791587695134,2.14959300315377,1.01178169728973,-4.31666694482692,0.383340693099399,0.691655923016242,-0.537585989350646,-1.62726304399757,4.8669951349375,-6.32069918034085,-1.03837542391739,-1.15733771668465,1.34232139961296,-0.520496883265423,-0.765076080154358,3.19843996545524,2.30407234119912,4.19919500532205,0.0896176087858294,-0.561805954152987,1.56642573538193,-0.865894075384858,3.16418468979009,-3.25466350416036,-0.626269355731438,1.17398153493514,3.4149573976124,-2.78308252745228,-1.64914980400181,-8.02213034509214,-3.41586077943748,-2.13971369271394,2.19713914795875,1.00582815044618,-0.175241422767613,-1.87126559763374,0.967420363660494,-5.20571872223445,3.69095646445794,2.8755903996439,-3.10011113680139,-0.174410651577546,-2.89658599724089,-4.98014255354292,-1.07799794071343,-4.40994122434086,-1.61705390640554,4.0363735059027,-3.85133330430153,2.7466722493682,2.47145487526132,-8.49526985339207,-0.282531845715766,1.2962315911559,-3.13826117726876,-1.28732123971849,-3.81872982083951,2.17768379571635,0.116151562043342,5.23819414702257,3.41108805603699,3.9253602081767,2.15072367433004,-1.187729434213,0.282104078196426,-0.857031738631122,-3.08384857474039,109.02346321559,-0.760994894565556,-3.47074203465991,-0.976951170640405,-1.58959678785777,0.749809488094797,2.84695423360245,-0.648242488204687,-2.29415687949768,2.35289847893273,-1.10007582704793,1.87710854590023,-2.01851752821494,3.74862101141935,-1.7085436980351,-4.81942253878333,6.09258613176098,-3.57272012042768,-1.98001460037131,0.443488661010178,-0.948283922405608,-2.69488559081901,-8.72067471028231,-4.72726834454215,4.58764118920135,-1.32205061464629,-0.619280653401347,0.351619550872329,1.97702014408605,-9.33897374021217,-1.71975160795637,-2.34491996118004,-1.34421509931326,-3.26793099237511,-1.08507462086027,-4.47437162818642,1.56061513993791,4.99855633548259,-2.32675351750959,-1.91048632147385,-1.08431190140391,-0.0200082586225108,-0.992439551368534,-0.271333219538064,0.822524231986336
17,-0.503890456294357,-0.77045351093102,-1.3673216289867,6.34732060519127,0.184820239087003,-0.221552864726618,3.4667114313429,-3.74816227644578,3.11580557311254,1.09461719093224,1.69263917182116,2.56135457030177,0.937741814428591,2.81986317709197,-0.907113144109189,1.55544071927625,3.04373677502645,2.7743415527284,1.14567010018254,3.52023295716299,3.51418078429879,0.649617158667752,1.93883505421218,-0.0919114494240603,4.94632967865255,2.16989204250694,3.81220265205684,-2.21120230262568,5.79338397264246,-4.88981824087205,3.09349930051894,0.125989573585684,3.86373011700698,-1.24673451849685,0.97013966015129,3.77764989298385,0.438691549996747,0.25262014733471,1.57993317465844,4.34395626776177,5.79292428408689,-6.37871084137259,4.3619683373945,-3.70501005128972,5.56418013408666,-3.29424913687762,3.59872698073468,4.66500025548885,-2.39613105863191,-0.52317962246525,4.80486638729008,-1.7585743051618,0.747067719024471,-1.53301920512149,-1.77411677986038,-8.2684068868266,3.00450481238022,4.09886837596605,2.17079556400859,2.88397249227819,0.658793722339851,-2.40398805717723,2.63205392995496,-7.29941420147361,3.50493251272246,0.685491507861116,-0.386735730444798,-0.521736227829479,-1.00225050012841,0.597355416591199,-2.14440698827866,5.62353392010118,0.174037522629533,1.7221707906042,3.83704651040125,-0.546438325626696,-3.38483875601196,3.07329737507871,-1.64182838914985,116.46905211077,3.67223019693711,1.25608496044924,1.43772632420041,1.58099284656555,-1.50887577994035,3.06716679435203,-0.645465217093715,-0.612699060200612,3.73505616085231,2.9895833904452,1.1070476727632,-3.3268213631286,-1.68575896166749,-2.0584306452879,0.0507017041009021,0.364675498914949,-1.96282858958784,0.755728583952077,-0.275576809134236,-1.06857152317934,0.531619131882053,-6.60728910984699,7.15482418457395,0.659238926867147,0.935703083692715,1.95422211364212,2.73832308054034,2.17517594155288,-6.4146575710588,-0.248727946458075,-1.04879080431647,1.17769434259299,-2.06654460517802,0.847031321621671,0.576876145265942,5.59180246505366,2.57168819434855,2.51130855567135,1.51673276821839,2.54422211094561,-1.04593549779202,3.43525054661586,-0.30143388836359,2.46481302913935
18,6.86842717003583,3.99269281287661,6.96476295879484,8.52528570804907,3.39706036443613,1.52279593811909,-0.122896844418392,5.98446461774984,5.40411546843234,1.17674985587428,6.35396065701116,-2.76828419512276,2.68385425398719,-0.0758526199138032,1.59393048500351,-0.92882724383071,7.36810906788332,3.22390554314097,9.07024890309594,6.44637133221022,6.34693684284957,-3.21285346759851,-3.11327228271057,-7.35515555998154,10.6518346677822,5.86840377482076,5.24313226983395,1.00642877315022,4.24631989096952,0.162524285740801,-3.19026223887977,-2.59861271551472,7.48175933319681,-7.00245496475327,3.04959826906361,-0.633051048505877,6.71034676616182,-0.466495023273183,-3.73081812034252,1.68829479904934,0.681791194030211,-6.04323960232296,-2.58858588490648,2.20594648002543,7.07768584965561,-1.03579079774909,-0.708151297360928,2.32182481724794,2.80846295449601,5.97797035657095,12.0571693581915,5.46740181744326,0.14619669932199,-0.581738734584178,2.14567930395015,-6.37050511221469,3.16546838133809,-1.74910470378563,-3.27283355968939,6.70482332789379,1.67524592638028,-0.171034826387768,-3.25526203418167,-11.7107047568848,7.57484762444392,7.71855943642777,1.37355153055205,0.534294865116408,-3.15705690671075,-0.972741413455879,3.78521962367631,8.80434056352851,7.88377878387973,6.65887524544723,2.58156071794201,2.31076638004924,-1.05239184312632,-0.476911107476099,-2.90406991565305,119.655787663498,5.14520955873468,0.832886185779444,15.5461931345931,2.56654448065683,1.33370572903414,-0.0778559514310473,-5.16214770684564,-0.909967585291724,3.14773915029582,8.82633498692167,6.13007787428023,-2.9073277758007,1.18818738655136,3.16116250274263,-0.519259868087829,7.69786449834737,3.99888955357392,5.42345370551129,3.51321675987219,0.589634499292515,-3.69428868490695,1.0188176188226,6.28286909135522,1.12892074162073,9.04760665916274,-2.33499110073626,0.452591687476797,-0.231778039109031,-2.53147422122129,-1.98130515676849,4.15245194180898,7.70820779390488,3.44145695201814,-0.180769105554646,1.11542829998234,7.5443448352371,2.41561953769951,4.85998954663637,4.44747724869922,1.71861672922068,-0.925687684332843,-2.42340899469491,3.05635001103678,-0.0277686371359778
19,15.4312559069267,9.16923525470838,10.5253713088196,4.02949926743486,10.4052797990907,2.05772656891668,-1.99960639929623,0.00320607731418932,9.22130414116282,-1.08719051109028,11.990877746041,-1.32376346810361,7.01682986149217,-4.35224363740281,1.15411585048514,1.44480633899457,14.5642189304294,7.84520453842606,9.39936976298532,9.82269339594131,9.53835006551071,1.52311410136508,-1.96794103067032,-0.0550577291460286,17.5458900638528,6.31949751619186,12.8333092836406,1.30132085452897,9.42006446852929,-0.13694517490012,-2.4219943568587,-1.02093707210497,8.6907456677659,1.87752029852754,9.34182774334386,-1.90668461322912,9.61764961194922,-1.0800637242728,-0.974899040542823,-1.91419852227045,3.57689928616446,-5.31757466420459,8.59966262188209,7.39370995974605,6.96441467405748,0.751735124404604,1.35230508589348,2.45229329355288,10.1157249050707,3.1804970389544,8.77929992489999,7.80046155753416,-3.47762944228816,1.43246823249683,1.33054150968565,-9.95197866427998,7.25452526112713,-0.561836367559408,-2.70898802651709,6.95244446858032,2.25988099388496,0.0466026420258459,-1.56250027278884,-15.8850216529904,5.11887827402688,2.96379096779128,2.75694517385,0.597012419273142,0.833381485036625,-0.0636597089660427,-0.139564638386673,6.57767973212412,2.13637114704215,3.13990886284137,8.83058554387662,3.84894593572244,0.87018950904212,0.719598999963182,1.28335354890805,123.8516087263,-1.03978329761594,4.73805888677452,22.8522128498594,9.26848059789972,0.651471370627405,2.44079059256092,1.6392576500466,4.09345670230323,1.53229046326578,23.9073770791051,4.65191160409677,0.564785584021593,-1.92343198788012,-1.06250536435573,8.24959341913109,7.76677707975387,-1.63520131990344,12.1047067460554,-1.72952768986488,0.403937515376128,3.63566815558534,5.24172384326675,9.09775124754151,6.06267176179563,4.63158663664763,1.59199783050553,0.699730867084327,-2.7767222273128,2.1044834890904,9.15593398450528,5.92565181476266,8.16070145398908,1.17095158977236,-3.02166113283874,-3.97394800929624,8.75173569836625,8.28300599326576,7.21891609716704,6.92831774086108,-0.520043895764957,1.82249214152216,-2.85854891801137,3.62941461336368,8.24206769328521
20,14.408969028349,10.9561771616145,21.7727462148619,5.64116779993356,9.30656908674109,-5.31123112336672,-2.11479409222238,-0.446780808380936,24.9204622950419,11.0750813255254,21.4860775873417,2.92357080705324,12.4177053025769,-1.72696379642275,0.556632628401076,2.22058028025685,30.5645815447137,10.8095410790852,25.804576299447,11.4279450715176,17.1952594142122,1.50366434158877,-2.77465166120237,-4.02739996872469,33.3985118793562,10.1317914314272,24.1396757158213,7.01590523628374,15.8760418764946,2.40692117615299,-3.40619173879531,-5.22825752243489,9.57248073603705,6.49274741925638,15.5302528076845,1.12343919355999,11.1914598774561,-0.0568874886912454,-1.17939989071556,-3.47664715770543,7.37844789792825,-3.16544970667337,8.59673011769564,12.6066765100086,7.1943827540922,1.34818335031969,-0.0718213667259988,-2.02429354322248,10.1284548096191,4.67652046922922,18.0391817810969,14.8460466217261,-4.33937254241164,0.113383474169041,-4.17548500059002,-9.17993019958203,18.0901319642276,4.11766630021839,9.92309761910747,10.6862020268122,0.754794780216798,-0.043488056762726,0.307779814349487,-13.9824753658331,10.8032368287504,4.61115194453214,10.5229388333028,10.7065455873662,-3.13286639440457,0.508528068590294,2.82607443876168,8.3362276072512,4.53254656937315,7.29691329281559,11.9694157650301,13.3855043681046,0.5017420273889,0.647237558420784,-1.13272519573547,127.726271946952,2.19022257730194,3.98403117248654,55.6597122962003,9.43438541988144,1.86650287601742,1.48298786754867,1.15829684072787,-0.398983647710793,4.70400845934182,42.8421636846956,6.80978956567151,3.75864842743022,0.534796981732143,0.635491260226445,14.2631544800302,16.7697810361328,2.36694796145548,18.7703294993903,-2.3874476167357,0.564467132829122,-2.25668603278564,13.1604292128495,19.7247002546023,10.1959681188268,8.13225211492409,2.97855271236631,-5.58720775734264,2.0308757878397,19.1956494382507,8.70559952655049,17.0756404254666,10.9194696215795,-3.07994597679954,3.07796707268471,5.37036515424143,21.1081758876758,17.0257451603275,9.37297012071986,9.58634328668722,12.2516177619573,0.305804313539284,3.76123334788099,-0.244342196089065,8.50823625952808
21,28.0721173444244,32.3906080978304,28.5787262760905,20.350048564997,9.73951219365426,2.21169184128439,-2.18811373550398,8.40701058578361,34.0607613892594,21.3582782752255,32.3763633464532,18.4016549570938,13.6398004660086,-5.0736483153114,-1.32084551589742,-1.73010517624061,54.8693517406264,15.4875780564366,37.44447079769,18.6073291344032,27.2336023485159,0.619185911404202,2.83043740125459,0.120988499949817,63.0058836465178,7.84511661295255,51.1901304167795,0.38314978706012,25.1637265930726,-2.12668495635353,3.56744414687955,0.670888599276168,13.5573661827157,7.96717408943823,23.1350105978704,3.56619170113026,15.3701081450399,-3.75670243847435,1.36506486850658,-1.39011539669673,10.5856810881874,1.1334273395214,12.5127687267209,12.6039415019227,10.5037839059928,-1.59371311423502,-2.33003014169844,-1.41112521745481,23.5300056667415,6.33131224453473,17.9254460345146,-7.76816656734036,0.831680666220109,-1.27077445620398,-1.08427109038939,-11.6007618129315,28.4848883337559,2.44180645929418,14.8278396749361,14.2131721574028,-0.614615553233307,-0.576722364806756,0.221445772319839,-10.8850439576049,14.8119217448657,14.0391618065337,23.6224973583689,12.5619316732141,-3.41443700559012,-3.20891210495756,5.25903775966935,1.27576819073693,10.4413506017686,5.49161612259559,23.3264810410637,7.46934576915692,-2.60472307916643,0.322401853828978,1.78524976748849,131.499300612191,5.50854358419656,5.6746865866894,105.991263675358,15.6606476294173,-2.574785773249,2.75394116535244,-0.22955192228801,5.6626261837896,8.85797020096697,81.242791953342,8.70487967949521,-0.868844314981743,-0.0548040012163256,-1.1765794142143,21.2822858453869,24.4099199132856,7.90230999053301,24.4562667099963,0.115875221036276,-2.79708309809575,-3.1797466178341,21.5523002088257,30.1645553886865,5.35696891249199,13.884068695857,-1.9975235447796,-4.07506765570088,1.31436416321867,32.2840454163684,12.6721452366282,18.337827005661,20.5913976250417,0.176337711237466,-3.70887282274134,-2.63612235402343,31.000381259094,31.3804974769196,13.823023493801,17.0020888676063,14.2146675531026,0.425410370366535,-3.02088800031197,-1.37364075174742,23.0658117230219
22,65.4783634361097,49.3313206585285,69.1865007867705,42.136112746563,28.6648046891305,-1.35396251480734,2.78412125374871,0.955158094964645,71.504876453138,35.336107301478,68.3154838716641,31.5895599907662,23.8904015001845,-2.27770218094429,3.3572317924677,3.79644081146716,103.612156630666,20.7958959443304,76.9495306810923,28.3589931598449,53.1911457048841,2.52293740233654,-3.61533908400861,-0.93878666971932,112.212759387498,18.5681953906774,77.7665310326361,12.0580228029567,46.9701456703642,1.42600204263636,-3.07520571613395,0.3116104280125,26.4539754308435,15.2711519555837,36.5514408466029,9.53761564269325,22.774181894396,2.30310399392329,-2.00690403106182,-0.188062628460557,18.8258458823661,4.81402181931071,28.8980460645457,16.7312707875026,20.521177089689,4.58985328234803,-2.74912985132733,-0.632394068876238,52.7599501995778,12.2898498373975,35.9638299964354,-0.767240722428141,-3.70317939906181,0.505716200074858,-2.13105476236888,-10.7263291977256,49.1780454934487,7.89270989759325,17.8050687920309,33.9000112270742,-0.541296247270566,-0.416484232314815,1.21043326768176,-7.28583555037312,27.459381255916,18.0835545584323,46.5359072678607,22.9837205439053,-0.0115896820302623,0.434401088876712,1.70398394669883,2.55419171110725,24.8838745016637,18.9593867790677,46.4174469405125,21.3025151432903,0.208589215245411,-0.654718588797095,1.13455586157534,138.751188129894,11.3606878917321,11.5171994956622,195.26306698242,22.3797356877517,2.63928149352978,-2.73960932273712,-0.317989375521393,11.360233411905,9.55571270502651,160.846766717845,19.475023312732,0.460999866810198,1.88637146058591,0.994680764636996,47.3446508700504,45.728569637788,13.4530164789999,37.117183134998,2.91426903682168,-1.0404125975133,-0.89444070092668,46.2791407051982,46.6978302531707,16.5065876761737,29.8486192874452,-0.228134320425852,-1.02722370612992,2.01631050493143,68.08912443189,17.654360939754,37.5597616579594,37.973722601434,-2.68295999348584,2.78028132763302,-0.969198073346888,61.1034165577817,63.0405963980834,23.5271924682484,40.4318975671335,25.6921215742395,1.95138881080175,-3.66407669507771,2.167419831404,40.9767520869232
