Cycle,A01,A02,A03,A04,A05,A06,A07,A08,B01,B02,B03,B04,B05,B06,B07,B08,C01,C02,C03,C04,C05,C06,C07,C08,D01,D02,D03,D04,D05,D06,D07,D08,E01,E02,E03,E04,E05,E06,E07,E08,F01,F02,F03,F04,F05,F06,F07,F08,G01,G02,G03,G04,G05,G06,G07,G08,H01,H02,H03,H04,H05,H06,H07,H08,I01,I02,I03,I04,I05,I06,I07,I08,J01,J02,J03,J04,J05,J06,J07,J08,K01,K02,K03,K04,K05,K06,K07,K08,L01,L02,L03,L04,L05,L06,L07,L08,M01,M02,M03,M04,M05,M06,M07,M08,N01,N02,N03,N04,N05,N06,N07,N08,O01,O02,O03,O04,O05,O06,O07,O08,P01,P02,P03,P04,P05,P06,P07,P08
1,-29.2630149929537,32.1013393571538,32.7932388987324,35.0091443249789,-73.0914247778146,4.3218328184671,6.4893398141362,0.355744983633031,9.39632261476572,46.0231739895021,38.4395713187168,46.5158165449238,46.6270207234152,3.23316200632416,3.30307986372691,5.61368233288749,42.3704600583656,34.3970208611431,54.877570259835,42.7766640475088,45.2065441089399,0.131017962225087,-2.69447800294711,-0.444254149112567,39.2393875007797,57.2879074687935,67.3707838136311,44.9850019715177,55.4399099703928,-2.21531874962284,0.276625613326814,-2.48532462026924,-10.1395772455662,52.9159208790979,51.7899259636933,54.198142023326,43.7641244713163,35.9029679799337,2.71880987601526,-0.839852969118056,37.9533078900731,53.6617813459957,51.2999462506973,54.9540655162041,67.983975847987,33.7862407248713,-0.348755901043205,-4.68949480810807,44.7326639262856,63.3576777535727,54.2720649172898,50.553122845633,1.10045175397045,2.81285583118051,-3.19829471049388,48.8410738143061,43.6599101619022,53.1759768283459,-105.378322665899,39.5300080643738,-3.28505239276546,4.36879141219242,2.63979076615669,41.5716548850437,53.4945807956838,63.0786686673787,48.9990946146863,22.9643474774489,-0.134959698314105,0.992662303756333,-1.53584984177769,45.2315708864858,47.0757796547819,58.8162567927352,57.7253371300726,49.6974494855676,-1.2585772058801,-0.321151994466163,-2.31802253342175,43.1394888680402,50.5655738038217,56.7820287874906,-45.2831712805764,66.1527623322854,-2.1240928777911,0.578780177084809,-1.16242010036467,50.6247757467254,53.0549468637269,-64.7921359265356,51.2891718581755,69.1641289733902,1.84356657429043,-0.97119423067943,-1.56773420234867,71.9258919035897,52.1428957853327,59.7527670357658,60.0445083909644,69.6608753560872,-1.97856541957026,-1.59359847421092,2.34384532561035,70.7033568183192,29.4566529069934,57.8891338620206,77.0268118894905,68.7289870887089,2.64636490983321,-0.880345101785679,0.7153692168813,64.4817151563952,18.0822839341708,39.6402830336083,26.2149590478671,-71.7853272047555,-2.21461321678999,-0.131862335515052,-3.33234652503279,49.6313783252162,-12.7452296938645,12.6948973449107,17.351032885053,15.4494345733287,6.38193572275668,-2.70003056374571,3.29077407185196,46.1289179707169
2,-2.45523403376774,33.1457065557784,34.0463605102509,31.5500729642154,-61.9072086073352,2.91148300621489,0.274693438880604,-4.44884603040646,11.5463066238221,27.7041953961625,16.9959013743123,26.8370648062537,31.7726418890757,0.501551134603233,-2.74058444463662,-4.81369994394481,25.5693782048502,30.4055974706007,34.4942261474439,26.7989133685041,23.146629313645,1.52390675525112,0.375671873809097,2.747381550912,17.3543116143651,37.9390493726341,46.7513339971711,22.7005201042789,32.3842437698936,-0.906027490078941,3.22699805709726,2.27151872770673,-12.2647061175794,32.4107032027346,32.1521394205579,31.3739443137392,12.7863884644139,19.8775292850596,-3.77001131069346,-1.60139894307622,28.0273578151537,35.6957085353361,30.7957217266935,32.0374288376674,32.9180811623155,13.8179808939476,-0.319817671567307,0.438233539873181,29.6421845714913,34.9240801561423,30.3919844625593,31.4696815312832,0.377491285284577,0.940966444543392,-4.55650941041267,32.5011659318084,32.5058869629743,30.3525004322696,-116.892463497209,27.2752843771705,1.88556495930652,-1.71964265478937,0.945290287904754,29.8615713532286,28.8684562811623,38.0787837579428,32.6450566807816,15.0867561102577,-5.96785417787351,2.45212822548865,-6.37023201661441,23.4867164600832,31.2789874336686,28.4550954458537,37.3583821429156,23.3324786135463,-1.69209130480112,-0.919458650923389,-2.38047134550152,22.5571423941815,35.2442927634656,35.9599579684445,-69.3049175843576,36.2661587621592,-1.23644701067315,3.21095642147156,1.81698942932326,20.9748391376693,31.7285204743052,-81.0439606072737,24.6511016089712,41.5595706464701,-0.890412847263178,-0.498232048497357,-3.90054141704059,36.5773001378293,36.0404650566161,37.601656263821,25.6861532677781,47.1726309535443,-3.73810151641328,4.12418986056719,0.544111564075138,35.0851719357424,22.4550003676695,40.6083909781541,42.6859080051813,42.2361202005081,0.878172338041622,-0.0407205637534389,3.03778372379111,36.9309428736565,21.8074379636009,14.8051365927631,2.95211983996614,38.7479663309059,-4.31083926706106,1.78550158823282,-0.499696321420288,26.1934758518423,7.60984176891043,12.8592449580792,11.4875059304554,11.5468804689031,3.40674150885206,-0.400993431861934,-3.0775246169851,20.6447534019248
3,6.29434482342231,36.3115197640745,29.5733204541048,23.4610646725719,23.0922514409613,-0.673307528391888,0.290993262716711,-2.17721531735333,9.91288356932137,20.7607279454296,14.0825152806801,23.8527987625216,32.0906993797535,-2.50937049844651,-3.54800012669648,-0.554609284982689,19.4255372214166,25.7612922508538,36.319840395136,19.2736247519033,30.9303680784096,1.04917214147417,-4.01851740229176,-1.8583270393051,15.9465888635464,27.4395169714267,36.8164798837643,24.1155496102065,24.2320749187838,-0.197135251358304,0.560512548682254,-0.209647464659156,-4.9714237186613,25.3322794839478,22.6086654981777,26.1645828810233,23.7024860530378,11.7055243106229,-2.09745121338256,-3.36047758262521,21.0841881859405,22.2032669053219,26.9161750324051,28.8219714102102,28.8844902492015,14.292894005469,-1.74736147153226,-0.873536721659093,25.451369711242,25.455489011767,31.2697659758369,29.0491417906751,1.23996751561981,0.891006576523523,-3.33916833176136,32.3092839007468,20.6597994369959,30.8156668021306,25.6299633856502,25.1443614427067,3.99619155500477,-0.873531760543301,2.81998512544533,26.9923865684182,18.313615943232,30.0275856856333,31.4919484597149,10.4775846273574,-1.15811388240854,-2.99611094257671,-0.113860510603899,18.7344354159259,23.4337275349012,25.1822232278055,27.2660679419432,20.3159543591669,-0.542849778596519,-1.62788491717902,3.29306925972787,15.5742765576524,26.2989015434432,31.1546613229671,-69.1186924911203,28.4636420199263,-0.885564532654826,2.80612408419711,-2.11985757364528,15.4912154938124,24.4153791692083,-79.1093453345666,22.6668809559897,33.5513191070163,0.77621523830976,-2.129403672021,-1.67838946497295,26.4096970479768,23.1886059109092,29.0659514943354,34.0222985410046,33.7410146649222,0.968444425761845,-0.814877484368935,0.497218207859987,23.0047129823074,20.2833451801866,32.4595557721627,33.9474302629787,32.3130325830562,0.882718858239059,1.87701667422334,3.60908944990115,24.439764872986,21.428076391679,17.6152893894173,-0.897708942371992,22.225378710355,-1.09393301577575,3.79465805683594,2.45986194168472,22.2381940735777,15.3525649792323,8.24662274656703,6.98634888297966,8.18697779444756,-0.345843717164371,2.07716740780643,0.87659390697263,15.0291538491069
4,6.65068381422361,32.8780636806332,28.7985875810969,17.0572352221029,21.33099008408,-2.02794851635554,-1.45256731253266,-2.76016875669347,17.7257040131672,19.9942009619622,15.3871366938397,20.6443651908539,26.1066169056689,-0.504726048107841,1.05805473377814,-0.400835561367785,17.2056059768843,24.0094680525099,22.6444080678575,27.817155028054,20.7519703415005,-0.531296464551815,4.35642404838291,-3.43708991992617,12.4931604850822,28.3095444720152,27.9465580291285,24.3264595659525,19.2853487875464,0.678445743466455,-3.00724362452775,-0.134475841864969,-7.67505997029821,19.0188718341246,18.5443564708439,24.5965952664892,18.1528984222318,8.90443717430526,-0.731619395159669,-0.405999064100342,19.817795624142,22.4083717249468,19.3007811287548,24.3602629516708,27.0382218434602,13.1126363347462,0.0331632418706249,-0.430330278011752,19.4204445799469,26.7964336096757,21.7757565282718,25.7045993519782,-1.57505047136783,-0.605767138549709,0.652665747383253,27.1021965919467,17.3573758276293,20.9825438024286,21.5431011162182,16.8136569166613,-1.18393857740193,-3.57332593869023,-0.134317592617663,27.039770977045,19.9629287888265,28.7073203919163,34.3898810777528,9.04646091548875,-0.876271829828511,-2.32270557723905,-1.47589142319794,14.3690156748735,19.4585318837881,22.6126275520314,23.9791217167258,16.9901033896908,-0.781208453493036,-5.17606564829703,-0.684129268036941,14.0124598621755,12.6933473580079,26.2733005473524,-69.3455151079556,25.5389611668252,-2.09748474700518,-0.247078173634236,4.72749540569521,10.1486656136781,23.2668860025578,-75.9970022834609,20.699262324566,27.0300885136098,1.92811286726646,-2.14760472542412,0.452097572042476,19.1939511923547,14.2160173544567,28.8968747061858,25.8268107717818,28.4803820761008,1.81640828173613,-0.676178695510771,-3.6580178975837,14.7705047660261,20.1198846300044,26.4456015068381,25.1377471704313,29.3915816720773,0.701421240005857,3.36520094300522,-2.49979842332641,16.4318651339645,19.2490053607321,11.6177504704124,-3.24205817657958,20.9517997892222,0.797330675734429,-2.02532082451535,2.65314566594088,7.90348771843492,17.0195523651514,11.1246827914738,9.09670239426077,8.64264368700151,-0.583026580906335,0.4939080275999,1.62655214402957,6.39845188105028
5,13.3410629112841,19.6256618771286,25.0600588509305,16.2325559948281,16.3200469549943,1.62277958362074,0.933639024292461,0.559402614477676,12.0508890818041,15.283595817662,7.20088465957133,17.1950876769047,17.5478800813562,2.12943255794517,-0.382504737003273,-0.352193701199667,9.30524539078351,20.6836344583617,20.5331339558943,19.0786160615276,20.1248242179331,0.495425960132252,0.553884790201209,0.27192818745516,13.3187434033507,22.2946651357488,22.4763752012295,20.3638470001424,22.3541221244363,2.13598425924238,-0.473901843588465,-0.344310872778351,-3.65393905288784,25.638657252448,17.2496270973406,21.7615972654103,24.9261961566158,11.8256067860893,-2.55369427641472,1.15059077227306,20.6382061428503,18.1999215981255,18.2728874694772,16.9054940134965,23.0078423992327,9.36803710155345,-0.037863572229071,1.7598600249471,15.7285856919143,20.8384361698331,16.3180904645492,22.9149383179815,-2.55299699699663,-3.42322109976612,-3.94028514763158,29.789170520567,7.63648305757124,17.5076416277443,21.5387860487763,17.8585428410406,2.86699730944383,-1.48713132914509,-1.46352838007579,19.580034074947,18.8958456949713,23.5450100317789,27.0505327348383,0.927966606125665,0.541370639150955,-1.99708555396091,-0.2390463409115,19.5574687008802,15.4319592572765,25.5718380546937,21.9607435925341,13.5679007240592,3.53675891251214,0.609197257111646,-0.0108041613316345,8.29882081088499,14.4523747557728,25.4180449852274,-59.9429163668015,20.2293483835988,0.586802579242431,-3.20530503117288,-1.59399774456733,4.34812480341952,10.4189958047091,47.461914487521,20.4871375306784,20.9202307614,0.797878193287033,-1.40705295430735,0.220531892687177,14.3151242275876,12.1051632231547,20.7289174385028,20.2234046781628,22.9544576020157,1.01815064929451,-0.0360631174839909,-0.698466166260005,5.54249173865901,12.5669599195808,19.1087103054301,20.3542988335835,23.6687337648768,1.4815199355744,-0.124002039743118,-2.29306676639499,9.49653378816174,12.2062095797737,8.74866783961079,0.682346938696355,19.5236646577673,3.65593582529982,-0.713767255565017,0.467588941278791,9.70631517753827,14.322908683876,9.06315177411898,9.22788275882658,9.46700602037026,5.25033280236676,-2.41321529053812,-0.924528096737504,5.84557117865506
6,11.340352321004,13.6404380705903,16.5336222444912,13.731977932212,16.6992047156955,1.66590574821748,1.91840296329701,3.08780188634137,12.0911568511106,7.79043935486652,7.39951578514319,13.9362963288204,12.5633905921286,-3.99839052600782,3.9546788604257,3.61634799023477,0.990077351169475,18.8863933686935,16.4473356101739,13.7949486334464,19.6020285891764,2.46765098763126,0.287655801871551,3.5926076957885,4.05003842560245,15.3218798453768,21.0596026575145,16.8933482240809,18.413570831322,-1.71473210522163,2.22107204309532,0.366062578694709,-3.7267485156367,15.5965028510864,21.9264761274112,16.2272667791481,17.1622141443208,6.08237085314067,3.5769290271046,0.155142713829719,8.97658707211485,18.8959205514998,13.4489348473157,19.3661471056566,19.7990901403418,3.84395870708158,-2.61585855608882,-0.269213014328216,8.98650702960413,21.0931133745726,10.7512271943438,17.9460251584278,-1.10109446742217,-0.14660770659566,3.49618944937811,34.4304331577255,6.06188029898294,17.6916932737281,15.3110459082909,10.9366728474038,-0.720352835734047,2.86778025880858,0.53736074275821,18.3322893800914,15.0517702478433,15.9386433309678,14.682999797637,0.999315521763492,-1.91980613021633,-0.206517486279154,0.708954246792928,4.53237496835254,11.4382942530551,11.3454221692873,14.4736371670742,8.39104601136432,-0.869605118312847,-2.06299928673707,1.72766397138821,2.25410904233331,4.75323870961893,18.4521050999697,59.1309805447777,11.9646661677052,-0.245954618422729,-2.76843135720856,4.25244050313495,4.27712729971427,11.5120300045492,44.1078439816865,14.3734928072677,18.1921921744356,2.83410436843633,4.54409417916168,0.807460169683509,3.13558427384805,11.0407963132698,18.717123022142,13.6940950788603,17.8246189047227,1.33603618016423,2.12864859587989,-1.82146404348896,-2.67800452992697,10.004364679929,16.3223711654568,19.7077829055756,17.5940381742103,-1.32508252016987,-3.15948524123496,1.22868386705704,-3.08870938712016,4.82091635909228,5.23420437812047,3.80876970464078,17.2995276347956,-3.05753865437191,-1.45177742033093,-4.56116014604095,-0.361370293917844,12.0163635437343,6.48491105269659,10.2827861867604,1.85574508839773,2.43979723396433,2.08699555309067,-0.786986977954712,1.81400223697074
7,4.5812387708329,8.3016990056949,9.35674042108167,14.2446186984416,13.5483889727507,0.0132582975575133,-3.0897118041421,3.20566613460915,9.30823045379384,4.80061587294813,3.56970005641688,10.5568542060582,7.27868519580716,3.86733937756981,0.924600326713062,-3.40200454857222,-3.92935843227406,9.99004470900854,5.46725985489502,2.29226771877893,16.281547046457,1.35227491583828,2.00536594949426,-5.29179845879298,0.86129656353387,6.1647689422216,9.05646149059749,8.0015854215535,9.37530446043593,1.91785419994994,1.87913905067126,2.89300030315189,-2.15592683740215,9.02007470391936,7.24318808483167,4.34002548186299,12.1004606978677,0.748535629287289,3.22984147936313,3.46659793159779,4.81064089631991,9.99321390740261,4.70563380705789,5.74002019158161,17.2135463572035,4.02462024011083,3.56348427596504,1.56834485811987,4.93633522931123,7.85189664042809,10.6976634778034,7.20996313751766,-1.27130726207906,0.213930281673129,-0.97199358028638,21.7992377175055,1.00877513666455,6.84185218458379,12.1756155734233,7.67658777343513,-0.371294522063636,-1.03476824909376,-1.61747157482523,22.3982349794169,8.10303898303164,8.44133234292894,9.98487022804466,-3.30180194146897,2.37851239728479,0.763096517667236,-0.641972733544208,0.0658402959206796,7.42170561231251,6.5635029487803,11.9420937458099,4.71066679684691,-4.6566575177867,-0.682450191920907,-1.64037690457553,6.77836720257392,5.75222871421875,9.61254569099992,49.0107984881361,5.6587351353196,0.540016926804583,2.3653583885025,0.922865432568415,-4.31238292099988,7.5838767125756,36.1984471438877,12.8518816864025,7.8026761088654,1.76700984398576,1.72459165527516,-0.940983597954528,2.71553233711757,3.53344368238641,9.28331443075922,8.31391024905361,6.07123725090423,-3.76202835430422,1.18054671822074,1.27595155149675,2.23782816637095,6.78284101895861,4.039966804914,9.7221733095198,8.83943802434624,1.2735778650358,1.26624741512478,2.87650737400054,-2.62563820072228,2.38828864589777,0.34610309423806,5.43826366626672,11.6957191845995,1.47760441012315,0.201747101991714,-0.758969955438715,2.69874284291245,10.9863820701908,-2.09062220578653,10.6755018866893,4.45345334767808,1.16106065158738,-2.73060600171266,-0.0560307254627332,-7.75079771987885
8,6.86319081247757,0.448364775086247,1.70835942584381,6.38793599383962,12.427957588211,0.516176999169602,0.703948210610633,0.213456613484141,5.83870461429206,-3.44907731831518,-3.09628725244283,3.91055951302042,-2.38558799727753,3.46933189961646,-0.194386619501074,0.274918559869093,-6.65088572405648,7.69506084538943,4.31745348237473,4.4056253668914,9.2806052366991,2.1080364875238,-3.83321861326567,-0.144405633629958,-1.80604803197866,2.57384353376619,-3.62852307710909,6.43932686713151,8.12048364117436,0.916961987460581,0.0779046900011053,-0.940023407886201,-3.50201332405459,3.44978666466204,6.2942241474052,0.041336863448123,-1.13672517513487,-2.21501103523633,0.942531235880779,-2.07769464094963,3.24333450121503,-3.94569066389522,4.3157389803996,-2.57485316916564,9.48775846986928,-3.11305972947912,-1.89101062570035,-0.882957592646562,3.90354445224966,3.23599909266113,-3.529093535627,-2.49945204546248,-0.0708239975733704,-5.04640942925744,2.25586828656378,16.8342180592877,-0.741435936888138,-6.27390346269613,6.87162560823845,0.381374470301125,-2.02798164536398,-0.0265488183981688,1.49089331167306,13.0652737618202,0.668952862871265,-2.67268061686218,-1.59960805728861,-10.7788026779613,1.58323990765803,0.0166638397799943,2.31827314427028,-1.36006654557013,5.26324025011354,-0.651927242997317,4.40804891713788,2.87975279992042,-1.92709661927847,2.34803709494599,-3.51652120957215,-2.51752972775103,0.926786694239127,3.34572481078703,40.7111656742013,-1.22562546574909,3.09866420930439,1.00487369250595,-2.62063790081857,-3.98893940878133,-2.31591662525852,27.8628842143762,7.95725250517035,0.720823019520594,1.50750271515199,-0.498203141944487,-0.601709414740071,-8.80923798356025,-2.41148758783629,3.85380796522895,7.35135323649774,-1.71995517820051,2.85392426932094,1.22260851957753,0.499109093469997,-3.12193014443437,2.248360650839,4.09261151889632,7.50707835317144,1.69434505884192,-2.75458370511387,-1.54795153661507,0.543870315453205,-4.74316314943098,-1.93608273384962,-6.78992516818562,2.10336479765783,8.31018581769149,-0.829880758841227,-0.0687014074901526,2.30819962135774,0.477532545226495,9.54228620817958,3.37613571738029,12.3850205561162,2.66950837515606,1.58998431680948,0.361297958424984,-1.40453055352646,-7.00429776448027
9,-0.0877927986443865,-9.05004872133622,-5.22223098413724,4.76033082963431,8.85700222321429,-1.33042360894069,1.73723054286575,1.25240323712933,1.9546287153421,-3.73016472452582,0.0413559013591112,-0.66999643819463,-6.80566557253087,-0.0682389372718717,-1.50879117394425,-2.56508863841646,-1.87738341148815,-5.07166196707976,-5.07524220821915,-1.86329893712855,1.1294277443526,-0.0388295729535457,3.01846800803469,2.7855299028156,-4.44233995776403,-1.10413869463582,-6.76492123761045,2.51995025888573,-3.60869419047003,0.650777930974073,3.12002968183242,-2.51632030769588,3.15969977033546,-3.38135684691497,-1.69804010537109,-1.34277335600291,2.00172536371883,-3.80208643395281,2.66161614414659,1.82405545632082,-4.21090638378109,-5.74812613297672,-5.37362306603609,-2.89518061037688,-2.09189083244564,-3.77796143345449,-0.713430546017662,-1.00701571513719,-4.14858693362839,-5.06930815515943,-4.57174180054744,-8.94188683693119,3.09997557623547,-1.08490480454384,-1.52655585221373,18.1414179723038,-0.00690786926088549,-1.64808627963748,-1.7980379397618,-8.26629535909979,-1.81039401184989,-1.99995568057602,-1.21514983370662,6.14278019803533,3.35815420865083,-3.54976415181,-4.9734467601379,-12.0268008907938,2.75619621414035,-1.70366129722288,-3.69267416565663,-1.96997296918153,-1.30589986134783,-9.80975493277492,-4.13103622770723,-1.34464736987184,1.27126369807957,0.964126259831119,-0.0638326234443412,-4.00533842605864,-2.54626838483455,3.6601319090073,38.9746808770647,-9.54836269209864,-2.38889275424117,-2.41414102036015,-4.20221371832713,-1.23249770747179,1.70696570453538,23.7040199976509,7.47366460488001,-5.64615410334,-3.72899620830367,1.91323337102585,-0.207764657582629,-13.0050560783652,-2.50233409236989,-2.46421218473324,1.42263987216074,-7.44355420887132,2.0936419216514,-0.925527700504972,-0.538102168223304,-5.76922133221797,-8.10517697243176,-0.563780629107441,0.284187527996892,-5.38897262217461,-2.82176095138902,2.68859191258343,-2.8459353789749,-8.54716701354391,-6.15944747234789,-7.30770226720597,3.87321462622549,8.3981070981572,4.54852047011036,-0.763605794044452,-0.42116917362091,-12.1822990173091,-2.37659248668297,3.55538713863098,11.779882587633,-2.77937502374834,1.14373419419508,0.623956390288186,-1.92152483099744,-1.43879868500471
10,-2.67422879831929,-11.4215841586024,-8.85061451552929,4.52056936329973,-4.77837854528889,3.87530257135859,-1.49012632011181,1.44288350506122,0.662841076251425,-5.8398335188358,-7.34176214437502,-2.86902002781289,-12.0922839028117,-0.164510409123523,4.44604054686261,0.108923318955476,-3.75141688998701,-8.69569513506576,-9.95078405471349,-11.148885790552,-6.85289687064096,-7.81749246756544,3.92722737829172,0.550684353318502,-10.8426912579444,-12.0598992053856,-8.48564684042503,-3.56738167204412,-4.77815134398361,-1.27963673332624,-0.0629661756015594,1.79525853141422,-3.8703214386519,-7.43345950769572,-6.6358688594014,-8.31815955011143,-3.51697678243727,-6.38760941205646,2.10510607903234,-1.3090198452187,-3.97962837688647,-5.11228822547037,-7.37088284953643,-9.9303641854367,-7.28527713902258,-9.47635440443901,-0.975467020053657,1.16285117183907,-5.25449011978844,-9.06327636344486,-12.0610245316147,-7.39806732787019,1.61443763718398,-1.49517871050921,1.14452926910008,-0.293596949577477,-3.26918564979587,-6.2652614863996,-1.83368350800674,-7.07105197633564,-0.445902349774769,-0.223924904850264,-2.36511698027016,2.05131584331411,-7.85132472235728,-11.7592358495699,-2.4124420509861,-13.5555372550766,-1.3582650342687,-0.183766140963598,0.16734924074035,-8.34661519504971,-2.57544434392685,-9.0376693847652,-6.38022744855425,-5.67086581838976,0.605665396913082,-1.59315356934394,1.26065050699344,-6.75110110167452,-9.46514180680697,-5.95826749928437,26.8095581063999,-10.0152203400289,-2.8534921575183,-0.797495873459411,-3.89954823254038,-6.04286955724183,-4.78413058442584,14.6933856404298,-4.50252407993457,-5.07713702355477,0.831782529267457,-3.32294457917851,-0.0861946272989371,-9.79319751255844,-1.00096578963439,-12.3512957037278,-15.4770632131017,-8.60719674764914,-0.754859741081418,-2.36557463006648,-0.364899536461962,-8.99072597152554,-1.2366599359566,-8.59260846657435,-6.79612376496698,-8.19544917235362,-0.865932074777902,-0.0808362834495711,0.59358005459535,-7.30386764385594,-4.97691468861649,-12.6276374157846,-0.318197574758415,-4.18152624395043,-2.71026518424287,-0.213630126626413,1.86326022031653,-7.26008480118571,-3.70196131090461,-16.8741059588651,7.10619431825808,-1.37819818037588,-0.889501932974781,-2.52007802257867,-4.94615014036162,-2.78820429158668
