Cycle,A09,A10,A11,A12,A13,A14,A15,A16,B09,B10,B11,B12,B13,B14,B15,B16,C09,C10,C11,C12,C13,C14,C15,C16,D09,D10,D11,D12,D13,D14,D15,D16,E09,E10,E11,E12,E13,E14,E15,E16,F09,F10,F11,F12,F13,F14,F15,F16,G09,G10,G11,G12,G13,G14,G15,G16,H09,H10,H11,H12,H13,H14,H15,H16,I09,I10,I11,I12,I13,I14,I15,I16,J09,J10,J11,J12,J13,J14,J15,J16,K09,K10,K11,K12,K13,K14,K15,K16,L09,L10,L11,L12,L13,L14,L15,L16,M09,M10,M11,M12,M13,M14,M15,M16,N09,N10,N11,N12,N13,N14,N15,N16,O09,O10,O11,O12,O13,O14,O15,O16,P09,P10,P11,P12,P13,P14,P15,P16
11,-0.213337751648851,-5.35520822439594,-3.18183646374064,2.5743489123256,-1.48927062295616,0.439732294785699,-3.21406388497462,-3.05231000542472,-0.30218043446439,1.16408533135882,-2.17419694932323,-1.27729264825803,-5.15569738339673,0.552538560152698,-0.0444842621809585,1.62514894079368,0.515791797687143,-3.29932896144783,-0.0627741291368693,-1.33027449746533,-0.840964038518905,0.772469624175756,-0.559549657554271,-0.756589826370146,18.0599732433476,-0.442414666619698,1.42350418027218,0.771804691577017,2.87895215116623,2.95285827559883,0.400151735611871,2.40805757822864,-2.16918805170644,-1.31674474106558,2.5221494876655,0.983594549263216,1.30138497286543,-0.698159540973393,-1.29885203147251,5.62604710219966,0.847836130941232,3.31478439587409,1.61786163736042,-2.09631342820694,-1.66913115544958,-0.664091812560855,0.28061736881773,0.190142739935254,1.57656337686058,1.19392624163902,0.38817855232719,-3.13527871955966,-1.66374429627012,0.446791071727148,0.186955060168202,1.52065548828932,-0.745139883849333,-0.994932329202584,-1.49580417564721,-2.44899000847545,-1.76090522558434,-1.8150301984524,-0.709270678283701,-1.93046728445961,0.55070716244154,1.77705292959217,0.00509402476382093,1.64056670684931,-1.11394509648972,0.599355607554116,-4.74396790469109,-2.44529036150379,-2.94603178887428,-2.2499790165939,-0.38318388405969,-3.63510563474392,2.71410515744901,-3.27057620655796,-0.297112092078805,2.38321795733054,1.99910079892652,-2.34825521242055,2.37333036832115,-5.44189442093693,2.04794268606474,-1.94520852555615,-0.684574885101483,-2.00332888676712,-2.50699232632724,1.21147930006509,-2.11209619007059,0.580544036128686,-1.38132570427842,-1.84206126126628,-2.32946840751492,0.489940748385834,1.50914058300532,0.990708422447824,3.40660827588454,-2.0135964410274,-2.60768956072434,-2.40357922333806,-1.95192663135913,1.52037498785376,0.097023740237546,-2.77952689651465,-3.76881447014512,-5.73117418532047,-0.345646686499094,-3.37621550132008,-2.62026600746231,-0.776051040781113,-2.08080859454731,-1.40003918003549,0.892015453538988,-0.205768798960889,0.92967721921741,-0.130730170709285,0.666984930902345,-0.886910869282019,2.6916357666596,0.197980377541171,-0.533059584906368,-1.38097590754296,0.547527639970667,0.325390868669274,0.0678161363798608,2.31374426757202
12,-2.09551332712317,-0.351084374169659,2.87827331911558,-0.386625883210854,-2.11675587442051,1.05384403899643,-0.934885945223414,3.18110577601237,-3.85600609065705,-2.18431193810011,1.22536082310307,0.800682638206126,0.615606326625766,-2.2362274572979,2.07984190822663,-1.34952915956956,-0.910819745593926,2.3905247486523,2.77767030308405,3.12457915192135,1.21071689662585,-0.721174855811569,2.07254672858744,2.5793048244409,25.2987677197906,3.40062018031904,0.138157971590317,-0.585788203777611,1.56714640246037,-2.84472002396024,0.959125963933275,-0.17178497735631,2.70392032284599,-2.36881494595173,-1.97769566449006,4.23590029580782,0.451897487117094,-3.01386537098279,-2.58954763281963,-0.967841791302362,3.64026994754613,-1.98607709751241,-3.3493772629181,1.56397128649405,-4.11498925441356,2.91224446002298,0.555282144780904,5.41447148753014,-4.13230875234422,2.55273632848866,-3.31354441981193,3.10080484812124,0.379911992893994,-0.493612374736585,1.07075305994476,-1.73250437202159,0.155412247539061,-1.11853243371434,1.02329333388252,2.83758506084178,-1.08158582090118,4.7316244972485,4.00273459748678,4.35277345332315,1.07328017105147,-2.07150276658331,4.95052464620858,-1.45484930778139,2.98315880685777,0.710169615885206,-2.67690651988733,5.1681137774849,-0.810656554147499,-3.26765051398024,0.343100995659825,1.63970492725593,3.21340025786731,0.337180839856956,1.61393753543734,-0.6511919933223,-0.646311540711395,1.18166154742403,-2.39142987225478,-0.0452311566391472,3.25208933741669,0.419190553331191,2.48070070485255,0.481261928633103,-0.280941541680477,0.0198476144564665,-3.00003190146208,0.143221867388093,-1.68058348847762,-1.83966828680741,3.19888153423244,-2.77203626936307,-2.76732315406571,-1.63264638962755,-1.52219308928397,-2.12890868848854,-5.72701601823474,2.49247675711786,-0.612618610712616,-2.91845008028076,-0.347627100687532,-2.18731524495979,2.13926073966377,-0.538181830291251,3.74547970049662,-0.0384095155691284,2.13980882073429,0.157475062991125,-0.567918826509867,-1.46211940006788,0.990476532406319,0.483088995999879,-4.76198765379786,0.543000062299143,-4.70856334301789,0.864954372691045,-0.588239567819983,-6.54959098132349,3.69712112626985,-1.94047174222533,2.00855701083583,3.7064879749073,0.338108296236896,-0.635690783814425
13,2.47121943576212,-1.5665215193435,6.11931035637144,-4.05138946656143,0.0787311720132493,-0.646684889342396,3.56205963783805,0.959407448008278,-2.4641865265221,-0.5963689642399,1.11120093280351,-3.8894167992753,-0.755346201255634,-0.567482056148492,-0.274848998306425,0.0961524997719607,-0.460146513328255,0.67218897379189,1.64770495250423,1.61933290566458,-0.532103813547565,-0.189320937255616,0.190405372433816,-7.32804372281998,32.3675109780603,2.18077132918233,0.906929342515014,0.764320500698432,2.28737983082374,-0.174014857409475,1.09273423234117,-0.851653168076155,2.38076451572124,-5.12274182049259,0.133340274682723,-0.610302570086787,-0.926091519947477,-2.08017605753912,-3.16668906485847,0.266067790141278,2.71413879962029,-0.65723733995128,1.8169794648843,-0.0592761777666055,3.3830838025483,0.278641166305988,4.16334364483328,-1.50420318399847,1.73686709157482,-3.51606606639643,-1.99456406660647,3.31227168737541,1.08108262605401,-2.26788791564059,-1.15871569181536,-3.06309557988698,-0.886133640803564,-0.771477482122918,-1.44185595285217,1.60633841831532,-4.55332199710028,3.14047590834662,0.476970640481795,2.05512386096143,3.00025007410659,-2.18545777839245,-1.97210313413552,2.00084386524577,2.60860256524302,-1.26951883119045,-0.405805611872438,2.15403441434273,-1.57011925811867,-1.13554751430547,-1.37431713060369,1.67097210719157,-1.98103802600099,0.471341103873328,3.42547234933545,3.43446394910097,-1.42927833362864,0.848198708825748,-1.41338614374672,0.9304538078527,-0.980673617090815,3.33955691472693,2.62869954463531,3.40015075046449,-6.83440219525482,1.05483404572306,-0.503974060189194,1.81205940410746,-1.47893379728521,0.783559868405973,-1.88068120336402,1.72733453491946,0.282731827545376,2.63118798530604,-3.06465365323993,0.974940572421474,1.72959925715213,2.04406251579167,0.382553525861113,-1.13111950793564,-0.347661414110462,0.260477056058335,1.66801054506232,-1.09969568322913,-0.0472113728901604,1.9147835415215,-2.098356565828,4.14324196575262,1.09643374319376,0.329350501438512,-2.30386779878972,0.130907785975978,5.04525745245428,3.77911684493893,0.994993787358908,-4.76660000963466,-3.14584620686355,-0.684212334054791,-3.90156465059499,-0.245859782924526,-0.854300318955211,-4.34348898369626,-0.0682755929901759,-3.01048287518415
14,-2.60264183687514,-3.81021597575773,-3.62460070755151,1.26696772735295,5.61827351791908,3.07685999673095,-1.58122632966433,0.318328081985783,-3.04325352404476,-3.25162754261464,-4.24158313400176,3.12972571770433,-5.37526046097082,1.11593259073106,2.43530131071839,0.410284559429783,-1.1931677807961,-2.52082187708356,-0.448425053317806,0.974023083529119,1.4463432689231,-0.415015038159709,3.28715006477432,-0.540222332545909,38.6626094060612,-1.11215902792082,-0.108810971154981,-3.07430698940971,-0.782663677574419,2.06463530489691,3.3653408402165,4.77800688147727,2.48025041202982,-0.172547964596561,2.25867314514016,-6.71375729321244,4.29985659005342,-0.0478802412876576,-2.05444916363922,1.44372740572135,-3.17776224833869,3.0871046214902,0.521120378970409,2.30182823731866,-0.395810326523588,0.212041286951262,-0.469572615928428,-0.314846508798382,-1.79688306305479,-3.0249044174252,-1.70302237306942,0.162966234431224,-1.83176314915227,-2.7042649880309,1.63318717985703,1.72120116854057,-1.96060122017934,-6.64701768362283,2.11072138234886,-1.33677723319533,1.91979393992233,0.421133378448303,-1.29021425425935,-3.52201492680342,0.602053753244945,4.64729622123377,1.10195038981647,-0.00372037365696087,-2.37519421935485,0.226724622443726,-1.71543337836147,0.206568423354383,-0.223204866247215,2.14223260956805,-5.15577890869554,0.292345767132247,-2.91011735476059,0.528438449032365,-0.990514591760984,-3.31851949978,-1.18302361601809,2.11193597739384,-0.93473610629735,3.89013429292527,0.48555994160688,-1.78108559117436,0.775486661715149,-1.3966108277591,-2.16113411246033,0.249877920817653,-4.99796375899678,0.930910324851538,-3.63222646015356,3.27897734412545,-3.35366087213697,0.797230298325303,-0.0404865499394873,3.00751274613049,-1.33670447187751,3.48053524489978,0.69368550209856,-1.48996408462199,0.125777035577812,-0.09731792316461,-1.34945829905928,-1.61790831808366,-1.92005665011084,0.249181465108904,0.498937282253792,-2.304451859869,-1.45258658511693,1.73410309773817,-2.1391219678444,-4.65428083974166,3.69051158955563,-1.39209775875133,-2.15964435768001,2.8810116805671,1.46849804757721,-1.11921455360789,-0.193905418791473,-1.23317049006073,0.830224958137478,3.3916856050937,-2.39716798583231,2.74165136025977,-5.69698821129532,2.55333465095146
15,3.63676648746105,-3.49929432686304,2.5114335383555,1.0406357500824,-4.69416874397029,2.97385856752862,-2.76233615034243,-0.384331883438335,4.3445512575704,-0.310126667253371,0.451375997255582,-1.50857915309234,0.412465398148015,-0.657617760733956,2.12450671360784,2.30144182036838,-1.71259192723892,-1.30528510235217,-2.34130392365751,0.479383554718879,0.565311816603753,1.74230272428713,3.99910990596482,2.49523693180026,44.4163055818948,3.52277289276753,-0.480742390916475,2.1218186519186,0.0362798236983508,0.0346496863107859,0.193451200939307,0.179472636909395,-1.09661728888568,-4.21749859975853,0.590895700864621,1.02817035532917,-1.17575833494493,-2.29734657413928,-2.04635910631623,-1.67397027144125,-1.59347255167449,-0.676693127716135,-6.20146986489453,-0.439129541576676,1.63631714745816,-0.597649182743226,1.15618293780335,0.527702169939403,-2.2274426005547,-0.710736802827796,-0.30220595460969,1.19218349734319,1.38299511214746,-2.04073291115674,0.239714078982161,2.61467079584509,-0.0238470106228306,-3.93684120434091,-2.89455193626554,-3.330085758118,4.76005194633217,-0.724471323818307,3.98430660580743,-2.63085745421813,2.06519565756616,-3.47049131208996,0.732517595025911,-2.456342812613,0.414091781291063,-0.30460208402792,3.2378526993607,-2.60930557936672,-0.825332836454891,-2.279185836122,-0.0201343934882061,2.50882687240983,-0.309547060077421,2.95596119209586,1.77485064512166,1.04689783636422,-1.98665258171923,-1.19328511281356,-3.11191326716425,3.56576933363658,-0.107349306927517,1.18718833001913,-0.310513020729104,1.80678698076554,-1.41451388798941,-0.15789947811254,-2.59193930570927,1.5323864934453,-0.516959479751677,-0.210553634676216,-2.54628946444791,1.24569050979926,2.81710798612266,-0.501703525646008,0.46553757439915,-2.26720239899851,-0.87748101324587,-0.0139579316778509,-0.142231960793197,1.35974492599144,-4.91617979191824,2.35237645136522,0.401040384681437,-0.477658161712498,-2.42067819732529,-1.18644077254521,3.78488128077288,3.2082211416996,-5.25352153564199,4.69029312427438,-1.81735129435629,-2.55777716098692,-1.94208139770535,0.949027821067375,1.11204035528908,-0.638693369262455,0.941882428809095,-1.4431306866777,-2.23366023039716,-3.79765541600591,-2.25864131486742,-2.47436521779491,3.76712149717514,-1.89052407054351
16,1.34166144545316,-4.37277013099356,3.41339436566068,2.39167357870383,-0.858639194109855,4.44527133300471,1.0797032310029,1.40897522384466,-1.08130257422408,-2.56985818000385,0.385983284782014,0.787007259558322,0.497673057540851,-0.253814387377133,-0.932053814723076,2.6136749288853,-1.36312401071427,-5.16379461751922,0.959960756109012,-4.20054337722559,1.12645052619018,-2.50200759313657,-0.474341230205937,0.106232386048305,49.9072947752408,-0.800914431861202,0.0750050831165936,-0.0767218196874637,0.118328050150012,3.65478005606974,-3.05543318264154,-0.530990879071396,-0.460792835754091,-0.0556391536119918,-1.477405031746,-0.100414398987596,2.45810014393783,2.15970413245896,2.64284308253627,-6.27818797621148,1.2386160645101,-1.30188232590035,2.93575578509717,-1.73193830549644,-0.97712573256058,-3.21308798761811,2.58274439439629,-2.58845428325867,-2.03615591742573,-1.09126731199694,-3.77347395760808,4.56307331897551,-2.03547186086826,-1.4246350053545,1.39575996254143,-0.24145132906915,-1.3089907446747,5.56938979726601,-1.88346026131057,1.01566039642785,-0.41203592130023,-1.07416266723203,-1.1593265674569,0.883279109973046,3.73374072091337,-2.3750065953277,-2.53546479993793,1.79711781087144,3.53498494285259,-2.30998797449593,-1.15224445716285,2.93432428519645,-1.38273264849977,0.845464362521398,-0.554050938848377,2.21828646479707,1.45648654010256,-0.438469656393863,0.231813111849078,1.8771327690838,0.553909079696041,2.33917345273039,-1.94536093325542,0.751297052413065,1.74832511225304,0.424854531594519,0.328448797791225,1.48412622784008,-2.92791047307128,-0.684133300583653,-2.62393584525125,-1.32929350987115,0.276988970251296,1.02517773334375,1.36401019706136,-3.24680126210615,-3.46742833552617,-3.77753530745395,0.945613705865071,-2.65867061140762,-0.865150650690339,-1.76495716891122,-1.18828256915413,0.282506320385437,-1.72076991782205,-0.0878667582778689,-0.581979334483549,-2.4245705656158,-2.62748973585394,0.88828998074132,-1.04871537319468,-0.206326624626399,0.314055984314109,-5.99399921143095,-0.00577228764223037,0.163455020384845,1.80803152395129,-2.77120953145504,-3.6548689335209,-0.316959995076559,0.688952577059354,0.568781668537667,-0.247817365707306,1.55334668431124,2.6771271027369,-1.5170220458599,-2.80362931900163,3.00011784119351
17,1.68991631431163,1.2491168245183,1.74619399892799,-0.465805903101227,-1.38011809472073,0.288512208028351,0.953234124239771,0.221882278044632,2.14703743183645,7.63727724890896,3.16639979184174,-1.29348218463656,1.82503263643002,-0.909454877495591,0.542967690601927,0.171257381917258,6.32494732270698,0.484588532328416,1.63913049532448,1.24672337712809,4.30300400632586,-2.02916881764077,2.62296847660627,-1.62024854073934,55.8868609645236,-1.05278793388516,-0.658794554165524,3.08379959512604,-1.02867112155491,-2.72207985246223,3.10897305687195,-1.84583426616928,0.725585191768005,3.57801462444104,-1.77871348547433,-4.50055849722912,0.0201618629466793,3.86132602863199,-3.41794665004818,1.32909552975252,-0.0684319216284166,-0.317165151561312,-0.421970949261322,2.44122147556163,0.386963999820637,-0.333216128598451,0.80653124989567,1.54403784410306,-0.443694167977355,-0.00142428483377444,1.00807664015247,-3.21631497701173,-0.349132409419781,-1.18804666499909,4.581950691359,-2.33328177725025,2.36967805875975,1.14313620434632,-1.97017494165766,0.442944418214211,1.56832207178286,1.12382647192226,-0.428428742980941,0.315835303254971,-3.9614158600084,0.0476248894069613,-4.43858602381033,1.66015282917624,-3.09064848081016,3.93569974675256,0.709960075977506,1.60323266739942,0.614986207822312,-3.19938032346136,1.62992046174713,0.00795783103149006,1.62752077259302,0.101267143618315,0.597984152082972,-1.8350467657915,-0.632391803549581,-1.15339641701576,-2.27310597529413,-0.662111375378572,4.59787778596456,-0.0214504566920368,-0.251518368080724,3.74541245466344,-0.597945309530132,-2.62948258596953,2.05454695525168,-1.40383296629443,-0.987433066708036,0.591087382325441,3.7976608777185,-1.27867154460546,-1.27893007966031,1.0943405247267,2.12767809655725,-0.909656215162613,2.12562800662045,0.687743590384343,-0.175031641248097,3.93475961888635,3.73302626907434,1.65827220376195,-0.958524082462645,-1.54807477971372,-0.591436290695128,0.0504576448302032,2.20349760337967,3.13191481125659,1.66990618687805,2.04085287518956,-1.65328341078293,2.9529677658702,3.53808317280573,-2.97462503385259,-0.63287481893758,-1.90381339344094,-3.71213406258858,2.87353404731584,-2.71120969956746,-4.8855361521496,0.130501759682829,4.25734076293793,0.624214686257801,1.7250311261696
18,3.06242297229255,5.52050162072965,-0.112736312135439,2.2353368252061,2.905954088616,0.659148529958202,3.50923907447213,-1.51649943854454,-0.903531942361951,1.05513062138971,-1.90054768381242,-0.791624439294992,-1.27356493310481,1.92807458678635,-3.374521953981,0.86155976364762,-2.33499930509561,-2.59875262056994,-2.19640656841921,-3.14050214008466,4.16119353781278,0.0241977872406096,0.745957824672132,-3.40031419018851,63.5487604810854,-2.17996983290141,-0.842804555101338,-0.630011577192818,-3.1245740325603,0.53776939991667,-0.483302600893239,1.79919895051034,0.765762738304602,0.394390732638385,2.3751376787427,2.83482801394348,3.36357508912579,0.879727585705496,0.753042142768209,-2.34498253053061,-1.88471497350292,0.711151040684854,-0.496595876596984,0.785800046967324,4.45210775953819,0.827676462572981,2.50929774725864,-0.793734801460232,3.5569228855843,-2.79675215907719,3.23487061453943,4.27599820679416,-0.624107938201178,0.0647784278953623,-0.58572237272665,2.45919760011611,4.8508665148388,-0.0765665708318011,-2.73551710259426,1.07821080958684,1.70581577390976,2.39788894170169,4.10624519733892,0.30098979428476,0.14415588965494,0.713466618560233,0.662075593864301,-1.44493177825507,2.66502284548687,-1.79500712534036,-4.06435901900113,2.31982640683191,-1.98553443636411,1.24484215889197,-0.536058340176623,-1.76871413815888,3.00185591040554,-0.482390482034589,1.08268002925206,3.2841384822741,0.907812613176702,1.87492800424479,-2.76733879029007,-3.60086577310949,-2.69012241414111,1.04781335813777,3.69454214001871,0.504139619704347,0.947558433113045,-1.4294727416127,-1.40814362792389,-1.08812363410971,1.71349969976927,0.770508503356723,0.573584763689723,-0.132722980693416,2.6155408720474,-3.03010669866399,0.826512282793828,0.0645289753101679,1.79393578156441,1.77509461270756,0.249347556331486,1.91323508106188,-2.78180253546088,-3.02021271483954,0.983021521901719,3.03397818815074,-3.72352247593835,-1.50572334200433,1.0857311582572,0.836285505537035,-1.54352956213506,1.2855115948837,0.809825323221503,0.817317158358037,-4.3181129182376,-0.179820061527153,-4.48201830084599,-2.55264770587746,-1.08334566927988,0.651982194462107,-0.920799881204402,-2.34555888712703,-3.85750021563354,-0.831927087816894,-2.24973538491577,-2.66271048613226
19,3.74042268416133,3.8526402990824,-0.571722825963207,2.21070928654217,3.45729037652927,-1.22159304312027,0.135541523306074,-1.23443950624915,-0.19007331965804,0.265125911840187,3.05891767463481,-3.54276564227257,2.59200819612715,-3.55205226381895,-0.146515127585644,-4.3179063371058,-1.77271548158721,0.799520341280186,1.94349330703881,0.639964787688768,5.19519181024316,0.193150217196489,2.75304768710339,0.108829332227288,69.757292960106,4.43267923505846,-2.35067100414562,0.791780142292282,1.95374295310967,0.113445516881711,0.536416499222923,0.563151591042242,-0.0361281401565066,3.29951726573154,-1.54531788851273,3.37682436043588,4.86691167015397,-0.539110883339163,1.00894646055531,1.64681414375946,-1.9421179855226,1.26121671616056,-2.98509630062563,-2.81297680561693,-1.97640993017149,1.1979436004608,-4.22493964340129,4.56452524716178,0.0557940484513892,0.863188234242898,-1.7215135039969,-4.8605207300825,-2.31755732923102,-1.52249421889474,-0.88057587233925,0.535331747462806,1.23454684449325,0.106971449113189,0.46949920703446,-1.12876557581012,0.336293050547283,2.47405324314013,-1.44511827266388,1.80919459468259,0.586363087592872,-2.14366046550094,-0.159158548287451,-0.62954482525447,-1.40815043148086,4.52348299594632,2.90721080362255,6.38291100718379,-3.07421956664575,5.39453894814869,-0.655351952739238,-1.27081916220732,-2.43003761389218,1.30645822051383,3.13991997001312,0.528446134137994,3.22375964839648,1.21072680105362,2.218261727769,6.25758545580766,1.21481189130145,-3.27757235892477,1.67343408311262,-1.09928032820471,-0.589953377026177,-1.00940488506922,-0.600985992165079,5.15676057372821,0.354325419394172,0.402086325127129,-0.113459543850695,1.94106672272846,-3.01116885601277,-2.30951028380423,0.651520088340021,-0.348613953492986,3.5909299732366,-1.08952722445383,-1.13118149776074,1.89198554288851,-2.66114340135164,-1.71580234586736,-0.226250419505959,4.28726567648891,-1.88081325029589,2.15331845644596,3.79712592598435,-3.53106822202744,3.49582697510914,3.6077371472461,3.19568712197088,-0.0312226547357568,2.66592258563242,0.695354675144699,-0.503295005587916,1.39079139624118,-3.43896151449826,0.806444820540946,-0.960308620970864,-2.2737581336296,0.047624987769268,-3.3324391233773,-1.94985370667018,1.11631538494703
20,2.10298413683813,0.798326297512176,4.21290231606008,-4.43610698636894,-1.83401286524258,-1.43532372227401,1.77526522367179,2.76501229305904,-0.242768979775974,1.65099185699364,-0.305091126339903,0.0810571407587304,0.378861242739276,-0.525779594350752,-0.825653541353859,0.592525136915356,0.916145026897993,-0.498091068252506,-0.53138689264506,2.17610786462501,-0.117675306201363,3.45280027377248,-1.97196532979888,-1.75655946221832,76.850270852613,1.29609246403743,2.13712220034768,2.51153807470246,1.15865565461399,-0.545026437796878,1.38625931035949,-0.991248578633076,-0.963189903679904,2.35884776765943,0.728882818771126,2.85781524219874,1.60653685877332,-2.02819275150887,0.0465410835208786,-1.26132286586244,-7.92771461837947,0.126395073354161,1.05835639721772,2.87096539747881,3.27162564534137,1.74801828844738,-0.954792920225373,0.326343286497831,-1.34979331542263,1.8726349232943,2.17253153913407,-0.276673711795411,-2.00708339874245,-3.0865431819002,-0.381624667676078,0.218988980745962,2.28141563621421,5.38129909362078,2.11505561921513,0.319467934652039,-0.554081405781744,-2.14268041966716,2.37242062567748,3.23633499268863,0.922341743774268,-0.756975378201332,1.57633604352941,-3.29778939890184,1.73319938858594,1.79001432751784,-0.824448152778132,-3.00300832562243,2.37719890718427,3.66190294917305,3.3743993143944,-4.21421383721599,0.882665134751278,-1.8035584292993,-1.88143746013611,5.32609959963565,-0.610274771921922,3.80901845679682,3.50949612568274,-1.78716438138463,-0.0592483991122208,-2.84390702337032,-0.0842477245437294,-1.19484102110073,3.8005325539134,0.408111520095645,1.06016304530522,1.4074182872464,-0.0964216184729594,-1.64717426421475,-0.579059152090394,3.61370072438194,1.84928220289612,-5.12923980722871,2.00043829440619,-3.34569572226337,0.708825341222109,-1.33964526509681,1.83730363360928,4.66154122927946,0.0154389660692686,4.1155718252021,-1.91583627403406,0.170879573543971,1.39396432217609,-1.44909129295411,-3.53543386409228,-4.49227398095081,3.66946611628555,5.3376301167923,3.25196181373758,0.360635059942979,1.11738817035894,-5.42296161355716,2.24725452458188,-0.678643622203708,-0.0147314958453535,3.20687255917164,-1.27656338360885,0.537291339535386,-1.5632758473821,-4.45461170694625,-0.248284611249346,0.352848981312945
21,4.05811764784494,3.2269894488627,8.09248541037732,-0.551138158646154,1.00795829470098,0.145480904998749,2.45363258528323,-0.934104022489919,-4.26294899946288,4.90018965503441,1.14037410775973,2.36404858161404,-1.76714321026657,0.90004444620763,-1.66982229711584,-0.0489976503426988,2.83889921597044,0.512693334371761,-0.167694056361597,1.61018476144272,0.327301138710936,1.14785362813291,-4.75120816727167,-2.47745570504139,82.7757272168245,-0.795584527719257,-4.17507854241148,0.402438526572951,1.06855207388708,-4.06361748745348,-0.102577724339881,-2.10167600514342,-0.245615318433011,1.8517649166256,0.576900452267637,-4.09007107244088,-1.70507496950859,8.49517570826492,0.634240252607469,-4.52898640488729,-2.12756695677854,-4.74790255708149,-0.0487432362338041,-0.896272411931477,1.47897305872721,1.19942624810437,-3.1097160291738,-2.56227254020632,-0.489759571443301,0.389586127973416,-0.775302128778094,-0.763480388839071,1.36786691229554,-0.753113811573257,-4.35742917833068,0.65712948239252,-0.0341459272381144,-1.93918220299292,1.24239825734185,-0.303828155729661,-0.585870514741146,4.31916816603825,0.48284027024647,0.411990047995914,3.92283573388886,0.209838785844568,1.28169586558533,1.03748065952732,-1.76491090920217,-0.607500131576217,-0.982468685317144,0.135610709518005,-1.07911720740594,-2.34050550098345,-2.58932354730678,-2.13306789565831,-0.919119621977643,-0.979404928056283,0.598872592067437,0.0270133265757977,3.57910091266649,-0.677311429451493,-2.52398928337516,-0.0890411402774589,0.747539850804515,-2.49902226102176,-0.767502976138985,-3.57245044556566,4.67430701334661,-0.544396471511845,-1.76296838931285,-2.22333078069141,1.29333477556929,-2.44230701472952,1.12130450068025,-1.01221157181226,2.24432890251364,0.888414655721135,-2.0238242450805,-1.5834052195446,-0.561790161137196,0.978746204655636,-0.658232814909297,-2.59519031461605,1.87276467320726,-2.40863424997315,-0.480485264312392,-1.57717994928544,0.441475740649821,0.407808760860462,-1.22348769308383,-2.4779197118587,0.460672843086286,11.2281677831129,-3.24213834500779,5.76459644778151,-2.22451216638774,-2.0055612610704,-1.29961480415432,1.43631373754306,1.98178502025803,4.42097411750774,-0.422998811629896,0.452928518194312,-4.69874518899769,0.5361381413245,-8.02765561619071,-2.86612624322743
22,-0.143906504191364,1.8156858402167,1.15179387717171,-2.68933376660925,7.5757585673814,-0.629216535556679,1.36126379064672,-1.89502862404152,-0.203550394581725,5.47234179777752,-1.89540656864574,3.03920081789784,2.66591456626566,1.33416514236569,-1.94863290712192,1.14213679511067,1.42542730168619,-0.204054228090172,-3.73969951667823,3.91825796153353,-2.97987699993473,-8.13744566747846,0.846733118185057,1.65560983015075,87.7125210633238,1.0927347007696,-2.8429940073911,4.53142590924153,-0.0559902593076913,5.18313361160335,-2.24754207338947,1.89950615120506,0.52812240617186,-0.548368672537435,4.6070626056644,-1.99886599011188,-3.39680522438994,2.99149185362103,3.01463802907983,-1.95781848180604,0.714774115007003,-0.660401016128617,-4.28870811747993,0.177494521549761,3.1021069926378,-0.346342839327008,-1.47447939742142,1.73149644917339,2.28903653361022,-3.05863341963595,-1.64896615198586,2.4217729291554,-1.87000668224618,1.91162854656341,-5.94813982859569,-2.1735879351786,1.10380614400401,-3.56218455254384,2.10492682958966,0.0719207719389487,-1.03353235404666,-1.23523903257546,1.69632805575429,4.14306975623867,-5.49223101101597,4.97527806589551,-2.26759758009666,1.73043874050927,-2.57765500676305,0.891610181888609,1.71274214111372,0.0421834097278406,-0.269078567241195,1.38289747350927,-2.56712324786213,0.989651931011394,-4.40657226117855,-1.00569559474889,-1.93070079220706,-0.76558716473437,-3.64376079301792,2.3534539775028,3.06360534376017,-0.235455285776425,4.75784445929048,1.68051199459023,2.12716943403211,4.47996119778691,2.61821863781324,1.15840703826188,1.05726526537364,2.28018900809184,-3.12923835772972,-1.61255259814016,1.7239531991263,3.65594099523742,2.33816902805393,-0.637300349457746,0.751910241407586,1.03886895526193,-5.08342379335909,0.756318821380319,5.0756573552917,-0.603909436241338,-0.0694056713468854,-4.41925947258824,1.7393140999111,-2.34944398291418,3.39782525383907,-0.502464019162744,1.07058843623645,1.75714045794166,1.7130469785593,19.0270831242501,0.727446420023171,-3.37938398982033,2.21101930594068,1.13698099309158,0.952029911940372,2.83797494828013,1.43246212596068,10.7880370924286,-5.34401049871076,3.84485132527607,-0.388785993868169,0.998933013859642,-1.96052233853379,0.865667961011241
